2025-12-27 02:01:31,Ball
2025-12-27 02:01:33,Strike
2025-12-27 02:01:34,Out
2025-12-27 02:01:35,Clear
2025-12-27 02:01:35,Out
2025-12-27 02:01:36,Strike
2025-12-27 02:01:37,Ball
2025-12-27 02:01:38,Clear
2025-12-27 02:04:13,Out
2025-12-27 02:04:20,Strike
2025-12-27 02:04:20,Out
2025-12-27 02:04:21,Out
2025-12-27 02:04:21,Out
2025-12-27 02:04:21,Out
2025-12-27 02:04:22,Ball
2025-12-27 02:04:22,Ball
